Name,Mean index value,Index value SD,CV,index_id,measurement_id,altitude_id,annotation_method_id,variety_id,plot_id
ENRO4duzykwadrat,0.76985,0.24426,0.317282588,MCARI,7,30,bounded,enrosadira,four
ENRO4malykwadrat,0.829,0.1817,0.219179735,MCARI,7,30,edges,enrosadira,four
ENRO5duzykwadrat,0.79717,0.22835,0.28645082,MCARI,7,30,bounded,enrosadira,five
ENRO5malykwadrat,0.86142,0.19047,0.221111653,MCARI,7,30,edges,enrosadira,five
POLO2duzykwadrat,0.81011,0.271,0.334522472,MCARI,7,30,bounded,polonez,two
POLO2malykwadrat,0.89095,0.19974,0.224187665,MCARI,7,30,edges,polonez,two
POLO3duzykwadrat,0.77974,0.303,0.388591069,MCARI,7,30,bounded,polonez,three
POLO3malykwadrat,0.94801,0.20397,0.215155958,MCARI,7,30,edges,polonez,three
POLO4duzykwadrat,0.73416,0.308,0.419527079,MCARI,7,30,bounded,polonez,four
POLO4malykwadrat,0.91483,0.18729,0.204726561,MCARI,7,30,edges,polonez,four
POLO5duzykwadrat,0.78887,0.27977,0.35464652,MCARI,7,30,bounded,polonez,five
POLO5malykwadrat,0.9176,0.18624,0.202964255,MCARI,7,30,edges,polonez,five
ENRO2duzykwadrat,0.69555,0.16293,0.23424628,MCARI2,7,30,bounded,enrosadira,two
ENRO2malykwadrat,0.76626,0.09747,0.127202255,MCARI2,7,30,edges,enrosadira,two
ENRO3duzykwadrat,0.75938,0.11336,0.149279676,MCARI2,7,30,bounded,enrosadira,three
ENRO3malykwadrat,0.80249,0.06682,0.083265835,MCARI2,7,30,edges,enrosadira,three
ENRO4duzykwadrat,0.73496,0.14314,0.194758898,MCARI2,7,30,bounded,enrosadira,four
ENRO4malykwadrat,0.79234,0.0714,0.09011283,MCARI2,7,30,edges,enrosadira,four
ENRO5duzykwadrat,0.74924,0.13929,0.185908387,MCARI2,7,30,bounded,enrosadira,five
ENRO5malykwadrat,0.81386,0.06546,0.080431524,MCARI2,7,30,edges,enrosadira,five
POLO2duzykwadrat,0.71333,0.15672,0.219701961,MCARI2,7,30,bounded,polonez,two
POLO2malykwadrat,0.77087,0.09137,0.118528416,MCARI2,7,30,edges,polonez,two
POLO3duzykwadrat,0.69231,0.19403,0.280264621,MCARI2,7,30,bounded,polonez,three
POLO3malykwadrat,0.80149,0.09348,0.116632771,MCARI2,7,30,edges,polonez,three
POLO4duzykwadrat,0.66112,0.21161,0.320078049,MCARI2,7,30,bounded,polonez,four
POLO4malykwadrat,0.79869,0.06986,0.087468229,MCARI2,7,30,edges,polonez,four
POLO5duzykwadrat,0.7138,0.17975,0.251821238,MCARI2,7,30,bounded,polonez,five
POLO5malykwadrat,0.81003,0.06912,0.085330173,MCARI2,7,30,edges,polonez,five
ENRO2duzykwadrat,0.27838,0.08296,0.298009915,NDRE,7,30,bounded,enrosadira,two
ENRO2malykwadrat,0.2718,0.07534,0.27718911,NDRE,7,30,edges,enrosadira,two
ENRO3duzykwadrat,0.28636,0.08037,0.280660707,NDRE,7,30,bounded,enrosadira,three
ENRO3malykwadrat,0.29204,0.07697,0.263559786,NDRE,7,30,edges,enrosadira,three
ENRO4duzykwadrat,0.3164,0.08352,0.263969659,NDRE,7,30,bounded,enrosadira,four
ENRO4malykwadrat,0.32201,0.08126,0.252352411,NDRE,7,30,edges,enrosadira,four
ENRO5duzykwadrat,0.34111,0.08221,0.2410073,NDRE,7,30,bounded,enrosadira,five
ENRO5malykwadrat,0.35701,0.08151,0.228312932,NDRE,7,30,edges,enrosadira,five
POLO2duzykwadrat,0.24818,0.08283,0.333749698,NDRE,7,30,bounded,polonez,two
POLO2malykwadrat,0.23949,0.06931,0.289406656,NDRE,7,30,edges,polonez,two
POLO3duzykwadrat,0.25255,0.08954,0.354543655,NDRE,7,30,bounded,polonez,three
POLO3malykwadrat,0.23778,0.06754,0.284044074,NDRE,7,30,edges,polonez,three
POLO4duzykwadrat,0.27551,0.09793,0.355449893,NDRE,7,30,bounded,polonez,four
POLO4malykwadrat,0.26502,0.07534,0.284280432,NDRE,7,30,edges,polonez,four
POLO5duzykwadrat,0.31629,0.08861,0.280154289,NDRE,7,30,bounded,polonez,five
POLO5malykwadrat,0.31243,0.07373,0.235988862,NDRE,7,30,edges,polonez,five
ENRO2duzykwadrat,0.86376,0.09382,0.108618135,NDVI,7,30,bounded,enrosadira,two
ENRO2malykwadrat,0.87865,0.05895,0.067091561,NDVI,7,30,edges,enrosadira,two
ENRO3duzykwadrat,0.88874,0.05315,0.059803767,NDVI,7,30,bounded,enrosadira,three
ENRO3malykwadrat,0.89753,0.0414,0.046126592,NDVI,7,30,edges,enrosadira,three
ENRO4duzykwadrat,0.89367,0.05458,0.061073998,NDVI,7,30,bounded,enrosadira,four
ENRO4malykwadrat,0.9036,0.0438,0.048472776,NDVI,7,30,edges,enrosadira,four
ENRO5duzykwadrat,0.88346,0.07982,0.090349308,NDVI,7,30,bounded,enrosadira,five
ENRO5malykwadrat,0.90866,0.04249,0.046761165,NDVI,7,30,edges,enrosadira,five
POLO2duzykwadrat,0.85971,0.07435,0.086482651,NDVI,7,30,bounded,polonez,two
POLO2malykwadrat,0.86737,0.05358,0.061772946,NDVI,7,30,edges,polonez,two
POLO3duzykwadrat,0.84703,0.12366,0.145992468,NDVI,7,30,bounded,polonez,three
POLO3malykwadrat,0.8738,0.05422,0.062050813,NDVI,7,30,edges,polonez,three
POLO4duzykwadrat,0.83987,0.13788,0.164168264,NDVI,7,30,bounded,polonez,four
POLO4malykwadrat,0.88291,0.04254,0.048181581,NDVI,7,30,edges,polonez,four
POLO5duzykwadrat,0.86563,0.10289,0.118861407,NDVI,7,30,bounded,polonez,five
POLO5malykwadrat,0.88945,0.04607,0.051796054,NDVI,7,30,edges,polonez,five
ENRO2duzykwadrat,0.63874,0.08693,0.136096064,OSAVI,7,30,bounded,enrosadira,two
ENRO2malykwadrat,0.67569,0.04706,0.069647323,OSAVI,7,30,edges,enrosadira,two
ENRO3duzykwadrat,0.6737,0.05222,0.077512246,OSAVI,7,30,bounded,enrosadira,three
ENRO3malykwadrat,0.69443,0.02939,0.04232248,OSAVI,7,30,edges,enrosadira,three
ENRO4duzykwadrat,0.66166,0.07032,0.106278149,OSAVI,7,30,bounded,enrosadira,four
ENRO4malykwadrat,0.68945,0.03173,0.046022192,OSAVI,7,30,edges,enrosadira,four
ENRO5duzykwadrat,0.6667,0.07179,0.107679616,OSAVI,7,30,bounded,enrosadira,five
ENRO5malykwadrat,0.69852,0.02994,0.042862051,OSAVI,7,30,edges,enrosadira,five
POLO2duzykwadrat,0.64656,0.07824,0.121009651,OSAVI,7,30,bounded,polonez,two
POLO2malykwadrat,0.67575,0.04264,0.063100259,OSAVI,7,30,edges,polonez,two
POLO3duzykwadrat,0.63259,0.1091,0.172465578,OSAVI,7,30,bounded,polonez,three
POLO3malykwadrat,0.69004,0.046,0.066662802,OSAVI,7,30,edges,polonez,three
POLO4duzykwadrat,0.61577,0.1219,0.197963525,OSAVI,7,30,bounded,polonez,four
POLO4malykwadrat,0.69099,0.03068,0.044400064,OSAVI,7,30,edges,polonez,four
POLO5duzykwadrat,0.64599,0.09825,0.152092138,OSAVI,7,30,bounded,polonez,five
POLO5malykwadrat,0.69594,0.03228,0.046383309,OSAVI,7,30,edges,polonez,five
ENRO2duzykwadrat,0.94824,0.02576,0.027166118,SIPI2,7,30,bounded,enrosadira,two
ENRO2malykwadrat,0.94534,0.02227,0.023557662,SIPI2,7,30,edges,enrosadira,two
ENRO3duzykwadrat,0.94847,0.02057,0.02168756,SIPI2,7,30,bounded,enrosadira,three
ENRO3malykwadrat,0.95076,0.01803,0.018963776,SIPI2,7,30,edges,enrosadira,three
ENRO4duzykwadrat,0.9513,0.02025,0.02128666,SIPI2,7,30,bounded,enrosadira,four
ENRO4malykwadrat,0.95296,0.01865,0.019570601,SIPI2,7,30,edges,enrosadira,four
ENRO5duzykwadrat,0.95262,0.0203,0.021309651,SIPI2,7,30,bounded,enrosadira,five
ENRO5malykwadrat,0.95331,0.01866,0.019573906,SIPI2,7,30,edges,enrosadira,five
POLO2duzykwadrat,0.93933,0.02648,0.028190306,SIPI2,7,30,bounded,polonez,two
POLO2malykwadrat,0.93836,0.02339,0.024926467,SIPI2,7,30,edges,polonez,two
POLO3duzykwadrat,0.94471,0.02823,0.029882186,SIPI2,7,30,bounded,polonez,three
POLO3malykwadrat,0.93829,0.0223,0.023766639,SIPI2,7,30,edges,polonez,three
POLO4duzykwadrat,0.95038,0.02755,0.028988405,SIPI2,7,30,bounded,polonez,four
POLO4malykwadrat,0.94318,0.02113,0.022402935,SIPI2,7,30,edges,polonez,four
POLO5duzykwadrat,0.94788,0.02393,0.025245812,SIPI2,7,30,bounded,polonez,five
POLO5malykwadrat,0.94469,0.02015,0.021329748,SIPI2,7,30,edges,polonez,five
ENRO2duzykwadrat,0.77656,0.0758,0.097609972,GNDVI,7,50,bounded,enrosadira,two
ENRO2malykwadrat,0.78979,0.05453,0.06904367,GNDVI,7,50,edges,enrosadira,two
ENRO3duzykwadrat,0.79222,0.0472,0.05957941,GNDVI,7,50,bounded,enrosadira,three
ENRO3malykwadrat,0.79697,0.04939,0.06197222,GNDVI,7,50,edges,enrosadira,three
ENRO4duzykwadrat,0.79812,0.0547,0.06853606,GNDVI,7,50,bounded,enrosadira,four
ENRO4malykwadrat,0.81174,0.05065,0.062396827,GNDVI,7,50,edges,enrosadira,four
ENRO5duzykwadrat,0.79288,0.07048,0.088891131,GNDVI,7,50,bounded,enrosadira,five
ENRO5malykwadrat,0.8146,0.05047,0.061956789,GNDVI,7,50,edges,enrosadira,five
POLO2duzykwadrat,0.78197,0.05418,0.069286546,GNDVI,7,50,bounded,polonez,two
POLO2malykwadrat,0.77583,0.05044,0.065014243,GNDVI,7,50,edges,polonez,two
POLO3duzykwadrat,0.77197,0.07027,0.091026853,GNDVI,7,50,bounded,polonez,three
POLO3malykwadrat,0.76867,0.04796,0.062393485,GNDVI,7,50,edges,polonez,three
POLO4duzykwadrat,0.76197,0.09094,0.119348531,GNDVI,7,50,bounded,polonez,four
POLO4malykwadrat,0.78234,0.04591,0.058682926,GNDVI,7,50,edges,polonez,four
POLO5duzykwadrat,0.77695,0.08337,0.107304202,GNDVI,7,50,bounded,polonez,five
POLO5malykwadrat,0.79783,0.04423,0.055437875,GNDVI,7,50,edges,polonez,five
ENRO2duzykwadrat,0.34169,0.1052,0.307881413,LCI,7,50,bounded,enrosadira,two
ENRO2malykwadrat,0.34756,0.09163,0.263637933,LCI,7,50,edges,enrosadira,two
ENRO3duzykwadrat,0.34601,0.09202,0.265946071,LCI,7,50,bounded,enrosadira,three
ENRO3malykwadrat,0.35611,0.09075,0.254836989,LCI,7,50,edges,enrosadira,three
ENRO4duzykwadrat,0.37973,0.09815,0.258473126,LCI,7,50,bounded,enrosadira,four
ENRO4malykwadrat,0.39742,0.09507,0.239217956,LCI,7,50,edges,enrosadira,four
ENRO5duzykwadrat,0.41033,0.09525,0.232130237,LCI,7,50,bounded,enrosadira,five
ENRO5malykwadrat,0.43094,0.08818,0.204622453,LCI,7,50,edges,enrosadira,five
POLO2duzykwadrat,0.34544,0.10483,0.303468041,LCI,7,50,bounded,polonez,two
POLO2malykwadrat,0.3233,0.08574,0.265202598,LCI,7,50,edges,polonez,two
POLO3duzykwadrat,0.32781,0.10515,0.320765077,LCI,7,50,bounded,polonez,three
POLO3malykwadrat,0.30568,0.0797,0.260730175,LCI,7,50,edges,polonez,three
POLO4duzykwadrat,0.33924,0.11652,0.343473647,LCI,7,50,bounded,polonez,four
POLO4malykwadrat,0.33801,0.08625,0.255169965,LCI,7,50,edges,polonez,four
POLO5duzykwadrat,0.38952,0.10316,0.264838776,LCI,7,50,bounded,polonez,five
POLO5malykwadrat,0.40089,0.08124,0.202649106,LCI,7,50,edges,polonez,five
ENRO2duzykwadrat,0.59698,0.29093,0.487336259,MCARI,7,50,bounded,enrosadira,two
ENRO2malykwadrat,0.65046,0.2162,0.332380162,MCARI,7,50,edges,enrosadira,two
ENRO3duzykwadrat,0.66872,0.28834,0.43118196,MCARI,7,50,bounded,enrosadira,three
ENRO3malykwadrat,0.77329,0.19403,0.250914922,MCARI,7,50,edges,enrosadira,three
ENRO4duzykwadrat,0.60307,0.26225,0.434858308,MCARI,7,50,bounded,enrosadira,four
ENRO4malykwadrat,0.65128,0.18598,0.285560742,MCARI,7,50,edges,enrosadira,four
ENRO5duzykwadrat,0.55917,0.23571,0.42153549,MCARI,7,50,bounded,enrosadira,five
ENRO5malykwadrat,0.63802,0.17339,0.271762641,MCARI,7,50,edges,enrosadira,five
POLO2duzykwadrat,0.62481,0.24384,0.39026264,MCARI,7,50,bounded,polonez,two
POLO2malykwadrat,0.68426,0.18147,0.265206208,MCARI,7,50,edges,polonez,two
POLO3duzykwadrat,0.70582,0.22387,0.317177184,MCARI,7,50,bounded,polonez,three
POLO3malykwadrat,0.75659,0.16701,0.220740427,MCARI,7,50,edges,polonez,three
POLO4duzykwadrat,0.63998,0.21728,0.33951061,MCARI,7,50,bounded,polonez,four
POLO4malykwadrat,0.69533,0.1589,0.228524585,MCARI,7,50,edges,polonez,four
POLO5duzykwadrat,0.57328,0.21128,0.368545911,MCARI,7,50,bounded,polonez,five
POLO5malykwadrat,0.65951,0.17224,0.261163591,MCARI,7,50,edges,polonez,five
ENRO2duzykwadrat,0.67694,0.16849,0.248899459,MCARI2,7,50,bounded,enrosadira,two
ENRO2malykwadrat,0.7326,0.10049,0.137168987,MCARI2,7,50,edges,enrosadira,two
ENRO3duzykwadrat,0.73678,0.14258,0.193517739,MCARI2,7,50,bounded,enrosadira,three
ENRO3malykwadrat,0.80131,0.06099,0.076112865,MCARI2,7,50,edges,enrosadira,three
ENRO4duzykwadrat,0.7036,0.1531,0.217595225,MCARI2,7,50,bounded,enrosadira,four
ENRO4malykwadrat,0.75787,0.07251,0.095676039,MCARI2,7,50,edges,enrosadira,four
ENRO5duzykwadrat,0.68621,0.15575,0.226971335,MCARI2,7,50,bounded,enrosadira,five
ENRO5malykwadrat,0.76818,0.06973,0.090772996,MCARI2,7,50,edges,enrosadira,five
POLO2duzykwadrat,0.68401,0.15897,0.232408883,MCARI2,7,50,bounded,polonez,two
POLO2malykwadrat,0.73306,0.09141,0.124696478,MCARI2,7,50,edges,polonez,two
POLO3duzykwadrat,0.73831,0.13084,0.177215533,MCARI2,7,50,bounded,polonez,three
POLO3malykwadrat,0.78302,0.06484,0.082807591,MCARI2,7,50,edges,polonez,three
POLO4duzykwadrat,0.69587,0.14562,0.209263224,MCARI2,7,50,bounded,polonez,four
POLO4malykwadrat,0.75842,0.06715,0.088539332,MCARI2,7,50,edges,polonez,four
POLO5duzykwadrat,0.66961,0.14621,0.21835098,MCARI2,7,50,bounded,polonez,five
POLO5malykwadrat,0.749,0.07684,0.10259012,MCARI2,7,50,edges,polonez,five
ENRO2duzykwadrat,0.20731,0.07042,0.33968453,NDRE,7,50,bounded,enrosadira,two
ENRO2malykwadrat,0.2054,0.06984,0.340019474,NDRE,7,50,edges,enrosadira,two
ENRO3duzykwadrat,0.24333,0.06763,0.277935314,NDRE,7,50,bounded,enrosadira,three
ENRO3malykwadrat,0.26831,0.07668,0.285788826,NDRE,7,50,edges,enrosadira,three
ENRO4duzykwadrat,0.28711,0.06797,0.236738532,NDRE,7,50,bounded,enrosadira,four
ENRO4malykwadrat,0.30343,0.07587,0.250041196,NDRE,7,50,edges,enrosadira,four
ENRO5duzykwadrat,0.32207,0.06948,0.2157295,NDRE,7,50,bounded,enrosadira,five
ENRO5malykwadrat,0.34474,0.07717,0.223849858,NDRE,7,50,edges,enrosadira,five
POLO2duzykwadrat,0.18941,0.0717,0.378543899,NDRE,7,50,bounded,polonez,two
POLO2malykwadrat,0.19349,0.06681,0.345289162,NDRE,7,50,edges,polonez,two
POLO3duzykwadrat,0.22764,0.08911,0.391451415,NDRE,7,50,bounded,polonez,three
POLO3malykwadrat,0.21246,0.06694,0.315071072,NDRE,7,50,edges,polonez,three
POLO4duzykwadrat,0.26007,0.09399,0.361402699,NDRE,7,50,bounded,polonez,four
POLO4malykwadrat,0.25351,0.07356,0.290166068,NDRE,7,50,edges,polonez,four
POLO5duzykwadrat,0.30842,0.0789,0.255819986,NDRE,7,50,bounded,polonez,five
POLO5malykwadrat,0.30878,0.06895,0.223298141,NDRE,7,50,edges,polonez,five
ENRO2duzykwadrat,0.87895,0.07426,0.084487172,NDVI,7,50,bounded,enrosadira,two
ENRO2malykwadrat,0.88165,0.05369,0.060897181,NDVI,7,50,edges,enrosadira,two
ENRO3duzykwadrat,0.88966,0.04797,0.053919475,NDVI,7,50,bounded,enrosadira,three
ENRO3malykwadrat,0.88824,0.03639,0.040968657,NDVI,7,50,edges,enrosadira,three
ENRO4duzykwadrat,0.89326,0.04218,0.047220294,NDVI,7,50,bounded,enrosadira,four
ENRO4malykwadrat,0.8948,0.04145,0.046323201,NDVI,7,50,edges,enrosadira,four
ENRO5duzykwadrat,0.87463,0.08848,0.101162777,NDVI,7,50,bounded,enrosadira,five
ENRO5malykwadrat,0.90011,0.04051,0.04500561,NDVI,7,50,edges,enrosadira,five
POLO2duzykwadrat,0.87015,0.05783,0.066459806,NDVI,7,50,bounded,polonez,two
POLO2malykwadrat,0.86079,0.05535,0.064301398,NDVI,7,50,edges,polonez,two
POLO3duzykwadrat,0.87154,0.07567,0.086823324,NDVI,7,50,bounded,polonez,three
POLO3malykwadrat,0.87208,0.03971,0.045534813,NDVI,7,50,edges,polonez,three
POLO4duzykwadrat,0.86303,0.09112,0.105581498,NDVI,7,50,bounded,polonez,four
POLO4malykwadrat,0.8714,0.04566,0.052398439,NDVI,7,50,edges,polonez,four
POLO5duzykwadrat,0.86739,0.07877,0.090812668,NDVI,7,50,bounded,polonez,five
POLO5malykwadrat,0.87996,0.04839,0.054991136,NDVI,7,50,edges,polonez,five
ENRO2duzykwadrat,0.63194,0.08254,0.130613666,OSAVI,7,50,bounded,enrosadira,two
ENRO2malykwadrat,0.66153,0.04581,0.06924856,OSAVI,7,50,edges,enrosadira,two
ENRO3duzykwadrat,0.66128,0.06105,0.092320953,OSAVI,7,50,bounded,enrosadira,three
ENRO3malykwadrat,0.69022,0.02492,0.03610443,OSAVI,7,50,edges,enrosadira,three
ENRO4duzykwadrat,0.64517,0.06826,0.105801572,OSAVI,7,50,bounded,enrosadira,four
ENRO4malykwadrat,0.67122,0.02946,0.04389023,OSAVI,7,50,edges,enrosadira,four
ENRO5duzykwadrat,0.63728,0.07851,0.123195456,OSAVI,7,50,bounded,enrosadira,five
ENRO5malykwadrat,0.67789,0.02949,0.043502633,OSAVI,7,50,edges,enrosadira,five
POLO2duzykwadrat,0.63405,0.07777,0.122655942,OSAVI,7,50,bounded,polonez,two
POLO2malykwadrat,0.65742,0.04177,0.063536248,OSAVI,7,50,edges,polonez,two
POLO3duzykwadrat,0.65627,0.06575,0.100187423,OSAVI,7,50,bounded,polonez,three
POLO3malykwadrat,0.67881,0.02826,0.041631679,OSAVI,7,50,edges,polonez,three
POLO4duzykwadrat,0.63427,0.07739,0.122014284,OSAVI,7,50,bounded,polonez,four
POLO4malykwadrat,0.66797,0.02876,0.043055826,OSAVI,7,50,edges,polonez,four
POLO5duzykwadrat,0.62734,0.07404,0.118022125,OSAVI,7,50,bounded,polonez,five
POLO5malykwadrat,0.66718,0.03328,0.049881591,OSAVI,7,50,edges,polonez,five
ENRO2duzykwadrat,0.94842,0.0262,0.027624892,SIPI2,7,50,bounded,enrosadira,two
ENRO2malykwadrat,0.94715,0.02075,0.021907829,SIPI2,7,50,edges,enrosadira,two
ENRO3duzykwadrat,0.94066,0.02502,0.026598346,SIPI2,7,50,bounded,enrosadira,three
ENRO3malykwadrat,0.93839,0.02095,0.022325472,SIPI2,7,50,edges,enrosadira,three
ENRO4duzykwadrat,0.94268,0.02538,0.02692324,SIPI2,7,50,bounded,enrosadira,four
ENRO4malykwadrat,0.94397,0.02182,0.023115141,SIPI2,7,50,edges,enrosadira,four
ENRO5duzykwadrat,0.95388,0.02343,0.024562838,SIPI2,7,50,bounded,enrosadira,five
ENRO5malykwadrat,0.95343,0.01822,0.01910995,SIPI2,7,50,edges,enrosadira,five
POLO2duzykwadrat,0.94075,0.02624,0.027892639,SIPI2,7,50,bounded,polonez,two
POLO2malykwadrat,0.93659,0.02291,0.024461077,SIPI2,7,50,edges,polonez,two
POLO3duzykwadrat,0.9306,0.02718,0.029206963,SIPI2,7,50,bounded,polonez,three
POLO3malykwadrat,0.92868,0.022,0.023689538,SIPI2,7,50,edges,polonez,three
POLO4duzykwadrat,0.93682,0.02788,0.029760253,SIPI2,7,50,bounded,polonez,four
POLO4malykwadrat,0.93357,0.02277,0.024390244,SIPI2,7,50,edges,polonez,four
POLO5duzykwadrat,0.94649,0.02397,0.025325149,SIPI2,7,50,bounded,polonez,five
POLO5malykwadrat,0.94422,0.02144,0.022706573,SIPI2,7,50,edges,polonez,five
ENRO2duzykwadrat,0.76804,0.06705,0.087300141,GNDVI,8,30,bounded,enrosadira,two
ENRO2malykwadrat,0.78012,0.052,0.066656412,GNDVI,8,30,edges,enrosadira,two
ENRO3duzykwadrat,0.78649,0.05468,0.069524088,GNDVI,8,30,bounded,enrosadira,three
ENRO3malykwadrat,0.79869,0.04872,0.060999887,GNDVI,8,30,edges,enrosadira,three
ENRO4duzykwadrat,0.7976,0.05535,0.069395687,GNDVI,8,30,bounded,enrosadira,four
ENRO4malykwadrat,0.81033,0.04925,0.060777708,GNDVI,8,30,edges,enrosadira,four
ENRO5duzykwadrat,0.78012,0.07151,0.091665385,GNDVI,8,30,bounded,enrosadira,five
ENRO5malykwadrat,0.7981,0.05475,0.068600426,GNDVI,8,30,edges,enrosadira,five
POLO2duzykwadrat,0.74392,0.06065,0.081527584,GNDVI,8,30,bounded,polonez,two
POLO2malykwadrat,0.7564,0.05066,0.066975145,GNDVI,8,30,edges,polonez,two
POLO3duzykwadrat,0.74532,0.09113,0.122269629,GNDVI,8,30,bounded,polonez,three
POLO3malykwadrat,0.7651,0.06054,0.079126912,GNDVI,8,30,edges,polonez,three
POLO4duzykwadrat,0.75252,0.09345,0.124182746,GNDVI,8,30,bounded,polonez,four
POLO4malykwadrat,0.78697,0.05017,0.063750842,GNDVI,8,30,edges,polonez,four
POLO5duzykwadrat,0.76536,0.08559,0.111829727,GNDVI,8,30,bounded,polonez,five
POLO5malykwadrat,0.79562,0.05057,0.063560494,GNDVI,8,30,edges,polonez,five
ENRO2duzykwadrat,0.35149,0.08205,0.233434806,LCI,8,30,bounded,enrosadira,two
ENRO2malykwadrat,0.35603,0.07585,0.213043845,LCI,8,30,edges,enrosadira,two
ENRO3duzykwadrat,0.37702,0.07612,0.201899103,LCI,8,30,bounded,enrosadira,three
ENRO3malykwadrat,0.38996,0.07412,0.190070776,LCI,8,30,edges,enrosadira,three
ENRO4duzykwadrat,0.41375,0.07927,0.191589124,LCI,8,30,bounded,enrosadira,four
ENRO4malykwadrat,0.42862,0.07854,0.183239233,LCI,8,30,edges,enrosadira,four
ENRO5duzykwadrat,0.42362,0.08102,0.191256315,LCI,8,30,bounded,enrosadira,five
ENRO5malykwadrat,0.43832,0.07643,0.174370323,LCI,8,30,edges,enrosadira,five
POLO2duzykwadrat,0.33527,0.07823,0.233334328,LCI,8,30,bounded,polonez,two
POLO2malykwadrat,0.33423,0.07155,0.214074141,LCI,8,30,edges,polonez,two
POLO3duzykwadrat,0.36029,0.0901,0.250076327,LCI,8,30,bounded,polonez,three
POLO3malykwadrat,0.35833,0.07277,0.203080959,LCI,8,30,edges,polonez,three
POLO4duzykwadrat,0.38767,0.0972,0.250728713,LCI,8,30,bounded,polonez,four
POLO4malykwadrat,0.39836,0.07862,0.197359173,LCI,8,30,edges,polonez,four
POLO5duzykwadrat,0.41991,0.08795,0.209449644,LCI,8,30,bounded,polonez,five
POLO5malykwadrat,0.4413,0.07443,0.168660775,LCI,8,30,edges,polonez,five
ENRO2duzykwadrat,0.89759,0.23236,0.258870977,MCARI,8,30,bounded,enrosadira,two
ENRO2malykwadrat,0.95939,0.17218,0.179468204,MCARI,8,30,edges,enrosadira,two
ENRO3duzykwadrat,0.9902,0.18322,0.185033327,MCARI,8,30,bounded,enrosadira,three
ENRO3malykwadrat,0.98845,0.15554,0.157357479,MCARI,8,30,edges,enrosadira,three
ENRO4duzykwadrat,0.93245,0.22415,0.240388225,MCARI,8,30,bounded,enrosadira,four
ENRO4malykwadrat,0.95452,0.15992,0.167539706,MCARI,8,30,edges,enrosadira,four
ENRO5duzykwadrat,1.00074,0.22551,0.225343246,MCARI,8,30,bounded,enrosadira,five
ENRO5malykwadrat,1.0414,0.18672,0.1792971,MCARI,8,30,edges,enrosadira,five
POLO2duzykwadrat,0.89607,0.26827,0.299385093,MCARI,8,30,bounded,polonez,two
POLO2malykwadrat,0.98923,0.18143,0.183405275,MCARI,8,30,edges,polonez,two
POLO3duzykwadrat,0.85942,0.32136,0.373926602,MCARI,8,30,bounded,polonez,three
POLO3malykwadrat,1.03482,0.21486,0.207630313,MCARI,8,30,edges,polonez,three
POLO4duzykwadrat,0.84115,0.33129,0.393853653,MCARI,8,30,bounded,polonez,four
POLO4malykwadrat,1.02491,0.18507,0.180571953,MCARI,8,30,edges,polonez,four
POLO5duzykwadrat,0.93645,0.28847,0.308046345,MCARI,8,30,bounded,polonez,five
POLO5malykwadrat,1.0323,0.17695,0.171413349,MCARI,8,30,edges,polonez,five
ENRO2duzykwadrat,0.79498,0.13146,0.165362651,MCARI2,8,30,bounded,enrosadira,two
ENRO2malykwadrat,0.83325,0.07623,0.091485149,MCARI2,8,30,edges,enrosadira,two
ENRO3duzykwadrat,0.84719,0.08235,0.097203697,MCARI2,8,30,bounded,enrosadira,three
ENRO3malykwadrat,0.85212,0.05918,0.069450312,MCARI2,8,30,edges,enrosadira,three
ENRO4duzykwadrat,0.8268,0.11059,0.133756652,MCARI2,8,30,bounded,enrosadira,four
ENRO4malykwadrat,0.85316,0.0607,0.071147264,MCARI2,8,30,edges,enrosadira,four
ENRO5duzykwadrat,0.84703,0.12248,0.144599365,MCARI2,8,30,bounded,enrosadira,five
ENRO5malykwadrat,0.88187,0.05717,0.064828149,MCARI2,8,30,edges,enrosadira,five
POLO2duzykwadrat,0.7616,0.16076,0.211081933,MCARI2,8,30,bounded,polonez,two
POLO2malykwadrat,0.82198,0.08509,0.103518334,MCARI2,8,30,edges,polonez,two
POLO3duzykwadrat,0.72932,0.20992,0.287829759,MCARI2,8,30,bounded,polonez,three
POLO3malykwadrat,0.83407,0.11219,0.134509094,MCARI2,8,30,edges,polonez,three
POLO4duzykwadrat,0.71856,0.21711,0.302145959,MCARI2,8,30,bounded,polonez,four
POLO4malykwadrat,0.84919,0.06281,0.073964602,MCARI2,8,30,edges,polonez,four
POLO5duzykwadrat,0.79158,0.17882,0.225902625,MCARI2,8,30,bounded,polonez,five
POLO5malykwadrat,0.87018,0.05674,0.0652049,MCARI2,8,30,edges,polonez,five
ENRO2duzykwadrat,0.23267,0.06171,0.265225427,NDRE,8,30,bounded,enrosadira,two
ENRO2malykwadrat,0.23471,0.05818,0.247880363,NDRE,8,30,edges,enrosadira,two
ENRO3duzykwadrat,0.25128,0.05938,0.236310092,NDRE,8,30,bounded,enrosadira,three
ENRO3malykwadrat,0.26112,0.05837,0.223537071,NDRE,8,30,edges,enrosadira,three
ENRO4duzykwadrat,0.28166,0.06385,0.226691756,NDRE,8,30,bounded,enrosadira,four
ENRO4malykwadrat,0.29315,0.06427,0.219239297,NDRE,8,30,edges,enrosadira,four
ENRO5duzykwadrat,0.29214,0.06478,0.221743,NDRE,8,30,bounded,enrosadira,five
